Chr	Start	End	Value
SU1206_chr14	98000	99000	1
SU1206_chr14	99000	100000	1
SU1206_chr14	100000	101000	1
SU1206_chr14	101000	102000	1
SU1206_chr14	102000	103000	1
SU1206_chr14	103000	104000	1
SU1206_chr14	104000	105000	2
SU1206_chr14	105000	106000	1
SU1206_chr14	106000	107000	2
SU1206_chr14	107000	108000	1
SU1206_chr14	108000	109000	1
SU1206_chr14	109000	110000	1
SU1206_chr14	110000	111000	2
SU1206_chr14	111000	112000	1
SU1206_chr14	112000	113000	1
SU1206_chr14	113000	114000	1
SU1206_chr14	114000	115000	1
SU1206_chr14	115000	116000	0
SU1206_chr14	116000	117000	1
SU1206_chr14	117000	118000	1
SU1206_chr14	118000	119000	1
SU1206_chr14	119000	120000	1
SU1206_chr14	120000	121000	1
SU1206_chr14	121000	122000	1
SU1206_chr14	122000	123000	1
SU1206_chr14	123000	124000	0
SU1206_chr14	124000	125000	1
SU1206_chr14	125000	126000	1
SU1206_chr14	126000	127000	1
SU1206_chr14	127000	128000	1
SU1206_chr14	128000	129000	1
SU1206_chr14	129000	130000	1
SU1206_chr14	130000	131000	2
SU1206_chr14	131000	132000	1
SU1206_chr14	132000	133000	2
SU1206_chr14	133000	134000	1
SU1206_chr14	134000	135000	2
SU1206_chr14	135000	136000	1
SU1206_chr14	136000	137000	1
SU1206_chr14	137000	138000	1
SU1206_chr14	138000	139000	1
SU1206_chr14	139000	140000	1
SU1206_chr14	140000	141000	2
SU1206_chr14	141000	142000	1
SU1206_chr14	142000	143000	2
SU1206_chr14	143000	144000	1
SU1206_chr14	144000	145000	1
SU1206_chr14	145000	146000	1
SU1206_chr14	146000	147000	1
SU1206_chr14	147000	148000	1
SU1206_chr14	148000	149000	2
SU1206_chr14	149000	150000	1
SU1206_chr14	150000	151000	1
SU1206_chr14	151000	152000	1
SU1206_chr14	152000	153000	1
SU1206_chr14	153000	154000	1
SU1206_chr14	154000	155000	1
SU1206_chr14	155000	156000	1
SU1206_chr14	156000	157000	1
SU1206_chr14	157000	158000	2
SU1206_chr14	158000	159000	1
SU1206_chr14	159000	160000	1
SU1206_chr14	160000	161000	0
SU1206_chr14	161000	162000	0
SU1206_chr14	162000	163000	1
SU1206_chr14	163000	164000	1
SU1206_chr14	164000	165000	1
SU1206_chr14	165000	166000	1
SU1206_chr14	166000	167000	1
SU1206_chr14	167000	168000	2
SU1206_chr14	168000	169000	2
SU1206_chr14	169000	170000	2
SU1206_chr14	170000	171000	1
SU1206_chr14	171000	172000	1
SU1206_chr14	172000	173000	1
SU1206_chr14	173000	174000	1
SU1206_chr14	174000	175000	1
SU1206_chr14	175000	176000	1
SU1206_chr14	176000	177000	2
SU1206_chr14	177000	178000	1
SU1206_chr14	178000	179000	2
SU1206_chr14	179000	180000	3
SU1206_chr14	180000	181000	1
SU1206_chr14	181000	182000	1
SU1206_chr14	182000	183000	2
SU1206_chr14	183000	184000	1
SU1206_chr14	184000	185000	1
SU1206_chr14	185000	186000	1
SU1206_chr14	186000	187000	2
SU1206_chr14	187000	188000	1
SU1206_chr14	188000	189000	1
SU1206_chr14	189000	190000	2
SU1206_chr14	190000	191000	1
SU1206_chr14	191000	192000	2
SU1206_chr14	192000	193000	1
SU1206_chr14	193000	194000	2
SU1206_chr14	194000	195000	2
SU1206_chr14	195000	196000	1
SU1206_chr14	196000	197000	1
SU1206_chr14	197000	198000	1
SU1206_chr14	198000	199000	1
SU1206_chr14	199000	200000	1
SU1206_chr14	200000	201000	1
SU1206_chr14	201000	202000	2
SU1206_chr14	202000	203000	1
SU1206_chr14	203000	204000	1
SU1206_chr14	204000	205000	2
SU1206_chr14	205000	206000	1
SU1206_chr14	206000	207000	1
SU1206_chr14	207000	208000	1
SU1206_chr14	208000	209000	1
SU1206_chr14	209000	210000	2
SU1206_chr14	210000	211000	1
SU1206_chr14	211000	212000	1
SU1206_chr14	212000	213000	1
SU1206_chr14	213000	214000	1
SU1206_chr14	214000	215000	1
SU1206_chr14	215000	216000	1
SU1206_chr14	216000	217000	1
SU1206_chr14	217000	218000	1
SU1206_chr14	218000	219000	1
SU1206_chr14	219000	220000	1
SU1206_chr14	220000	221000	1
SU1206_chr14	221000	222000	1
SU1206_chr14	222000	223000	1
SU1206_chr14	223000	224000	1
SU1206_chr14	224000	225000	1
SU1206_chr14	225000	226000	1
SU1206_chr14	226000	227000	2
SU1206_chr14	227000	228000	1
SU1206_chr14	228000	229000	2
SU1206_chr14	229000	230000	1
SU1206_chr14	230000	231000	1
SU1206_chr14	231000	232000	1
SU1206_chr14	232000	233000	1
SU1206_chr14	233000	234000	2
SU1206_chr14	234000	235000	1
SU1206_chr14	235000	236000	1
SU1206_chr14	236000	237000	2
SU1206_chr14	237000	238000	2
SU1206_chr14	238000	239000	1
SU1206_chr14	239000	240000	1
SU1206_chr14	240000	241000	2
SU1206_chr14	241000	242000	1
SU1206_chr14	242000	243000	1
SU1206_chr14	243000	244000	1
SU1206_chr14	244000	245000	2
SU1206_chr14	245000	246000	1
SU1206_chr14	246000	247000	2
SU1206_chr14	247000	248000	1
SU1206_chr14	248000	249000	1
SU1206_chr14	249000	250000	1
SU1206_chr14	250000	251000	1
SU1206_chr14	251000	252000	1
SU1206_chr14	252000	253000	1
SU1206_chr14	253000	254000	1
SU1206_chr14	254000	255000	1
SU1206_chr14	255000	256000	1
SU1206_chr14	256000	257000	1
SU1206_chr14	257000	258000	2
SU1206_chr14	258000	259000	1
SU1206_chr14	259000	260000	1
SU1206_chr14	260000	261000	1
SU1206_chr14	261000	262000	1
SU1206_chr14	262000	263000	1
SU1206_chr14	263000	264000	2
SU1206_chr14	264000	265000	1
SU1206_chr14	265000	266000	1
SU1206_chr14	266000	267000	2
SU1206_chr14	267000	268000	2
SU1206_chr14	268000	269000	2
SU1206_chr14	269000	270000	2
SU1206_chr14	270000	271000	1
SU1206_chr14	271000	272000	1
SU1206_chr14	272000	273000	2
SU1206_chr14	273000	274000	1
SU1206_chr14	274000	275000	1
SU1206_chr14	275000	276000	1
SU1206_chr14	276000	277000	1
SU1206_chr14	277000	278000	2
SU1206_chr14	278000	279000	2
SU1206_chr14	279000	280000	1
SU1206_chr14	280000	281000	2
SU1206_chr14	281000	282000	2
SU1206_chr14	282000	283000	2
SU1206_chr14	283000	284000	1
SU1206_chr14	284000	285000	1
SU1206_chr14	285000	286000	2
SU1206_chr14	286000	287000	1
SU1206_chr14	287000	288000	1
SU1206_chr14	288000	289000	1
SU1206_chr14	289000	290000	1
SU1206_chr14	290000	291000	1
SU1206_chr14	291000	292000	1
SU1206_chr14	292000	293000	2
SU1206_chr14	293000	294000	2
SU1206_chr14	294000	295000	1
SU1206_chr14	295000	296000	1
SU1206_chr14	296000	297000	2
SU1206_chr14	297000	298000	1
SU1206_chr14	298000	299000	2
SU1206_chr14	299000	300000	1
SU1206_chr14	300000	301000	1
SU1206_chr14	301000	302000	1
SU1206_chr14	302000	303000	1
SU1206_chr14	303000	304000	1
SU1206_chr14	304000	305000	1
SU1206_chr14	305000	306000	1
SU1206_chr14	306000	307000	1
SU1206_chr14	307000	308000	1
SU1206_chr14	308000	309000	1
SU1206_chr14	309000	310000	1
SU1206_chr14	310000	311000	1
SU1206_chr14	311000	312000	1
SU1206_chr14	312000	313000	1
SU1206_chr14	313000	314000	1
SU1206_chr14	314000	315000	2
SU1206_chr14	315000	316000	2
SU1206_chr14	316000	317000	1
SU1206_chr14	317000	318000	1
SU1206_chr14	318000	319000	2
SU1206_chr14	319000	320000	1
SU1206_chr14	320000	321000	1
SU1206_chr14	321000	322000	1
SU1206_chr14	322000	323000	2
SU1206_chr14	323000	324000	1
SU1206_chr14	324000	325000	0
SU1206_chr14	325000	326000	1
SU1206_chr14	326000	327000	2
SU1206_chr14	327000	328000	2
SU1206_chr14	328000	329000	1
SU1206_chr14	329000	330000	1
SU1206_chr14	330000	331000	0
SU1206_chr14	331000	332000	1
SU1206_chr14	332000	333000	1
SU1206_chr14	333000	334000	1
SU1206_chr14	334000	335000	1
SU1206_chr14	335000	336000	1
SU1206_chr14	336000	337000	1
SU1206_chr14	337000	338000	1
SU1206_chr14	338000	339000	2
SU1206_chr14	339000	340000	1
SU1206_chr14	340000	341000	2
SU1206_chr14	341000	342000	1
SU1206_chr14	342000	343000	1
SU1206_chr14	343000	344000	1
SU1206_chr14	344000	345000	1
SU1206_chr14	345000	346000	1
SU1206_chr14	346000	347000	2
SU1206_chr14	347000	348000	2
SU1206_chr14	348000	349000	1
SU1206_chr14	349000	350000	1
SU1206_chr14	350000	351000	1
SU1206_chr14	351000	352000	1
SU1206_chr14	352000	353000	2
SU1206_chr14	353000	354000	1
SU1206_chr14	354000	355000	1
SU1206_chr14	355000	356000	1
SU1206_chr14	356000	357000	1
SU1206_chr14	357000	358000	1
SU1206_chr14	358000	359000	0
SU1206_chr14	359000	360000	1
SU1206_chr14	360000	361000	1
SU1206_chr14	361000	362000	1
SU1206_chr14	362000	363000	2
SU1206_chr14	363000	364000	3
SU1206_chr14	364000	365000	1
SU1206_chr14	365000	366000	1
SU1206_chr14	366000	367000	2
SU1206_chr14	367000	368000	1
SU1206_chr14	368000	369000	2
SU1206_chr14	369000	370000	1
SU1206_chr14	370000	371000	2
SU1206_chr14	371000	372000	1
SU1206_chr14	372000	373000	1
SU1206_chr14	373000	374000	1
SU1206_chr14	374000	375000	2
SU1206_chr14	375000	376000	2
SU1206_chr14	376000	377000	1
SU1206_chr14	377000	378000	1
SU1206_chr14	378000	379000	1
SU1206_chr14	379000	380000	1
SU1206_chr14	380000	381000	1
SU1206_chr14	381000	382000	2
SU1206_chr14	382000	383000	2
SU1206_chr14	383000	384000	1
SU1206_chr14	384000	385000	1
SU1206_chr14	385000	386000	1
SU1206_chr14	386000	387000	1
SU1206_chr14	387000	388000	1
SU1206_chr14	388000	389000	2
SU1206_chr14	389000	390000	1
SU1206_chr14	390000	391000	2
SU1206_chr14	391000	392000	1
SU1206_chr14	392000	393000	2
SU1206_chr14	393000	394000	1
SU1206_chr14	394000	395000	1
SU1206_chr14	395000	396000	1
SU1206_chr14	396000	397000	1
SU1206_chr14	397000	398000	1
SU1206_chr14	398000	399000	1
SU1206_chr14	399000	400000	1
SU1206_chr14	400000	401000	2
SU1206_chr14	401000	402000	2
SU1206_chr14	402000	403000	1
SU1206_chr14	403000	404000	1
SU1206_chr14	404000	405000	2
SU1206_chr14	405000	406000	1
SU1206_chr14	406000	407000	1
SU1206_chr14	407000	408000	1
SU1206_chr14	408000	409000	1
SU1206_chr14	409000	410000	1
SU1206_chr14	410000	411000	1
SU1206_chr14	411000	412000	1
SU1206_chr14	412000	413000	2
SU1206_chr14	413000	414000	1
SU1206_chr14	414000	415000	1
SU1206_chr14	415000	416000	1
SU1206_chr14	416000	417000	2
SU1206_chr14	417000	418000	1
SU1206_chr14	418000	419000	1
SU1206_chr14	419000	420000	1
SU1206_chr14	420000	421000	2
SU1206_chr14	421000	422000	1
SU1206_chr14	422000	423000	1
SU1206_chr14	423000	424000	1
SU1206_chr14	424000	425000	2
SU1206_chr14	425000	426000	1
SU1206_chr14	426000	427000	1
SU1206_chr14	427000	428000	1
SU1206_chr14	428000	429000	1
SU1206_chr14	429000	430000	1
SU1206_chr14	430000	431000	2
SU1206_chr14	431000	432000	1
SU1206_chr14	432000	433000	2
SU1206_chr14	433000	434000	1
SU1206_chr14	434000	435000	1
SU1206_chr14	435000	436000	1
SU1206_chr14	436000	437000	1
SU1206_chr14	437000	438000	1
SU1206_chr14	438000	439000	1
SU1206_chr14	439000	440000	1
SU1206_chr14	440000	441000	1
SU1206_chr14	441000	442000	1
SU1206_chr14	442000	443000	2
SU1206_chr14	443000	444000	2
SU1206_chr14	444000	445000	1
SU1206_chr14	445000	446000	1
SU1206_chr14	446000	447000	1
SU1206_chr14	447000	448000	1
SU1206_chr14	448000	449000	1
SU1206_chr14	449000	450000	1
SU1206_chr14	450000	451000	1
SU1206_chr14	451000	452000	1
SU1206_chr14	452000	453000	2
SU1206_chr14	453000	454000	1
SU1206_chr14	454000	455000	1
SU1206_chr14	455000	456000	1
SU1206_chr14	456000	457000	1
SU1206_chr14	457000	458000	1
SU1206_chr14	458000	459000	1
SU1206_chr14	459000	460000	1
SU1206_chr14	460000	461000	1
SU1206_chr14	461000	462000	1
SU1206_chr14	462000	463000	1
SU1206_chr14	463000	464000	2
SU1206_chr14	464000	465000	1
SU1206_chr14	465000	466000	0
SU1206_chr14	466000	467000	0
SU1206_chr14	467000	468000	1
SU1206_chr14	468000	469000	2
SU1206_chr14	469000	470000	1
SU1206_chr14	470000	471000	1
SU1206_chr14	471000	472000	1
SU1206_chr14	472000	473000	1
SU1206_chr14	473000	474000	2
SU1206_chr14	474000	475000	2
SU1206_chr14	475000	476000	1
SU1206_chr14	476000	477000	1
SU1206_chr14	477000	478000	1
SU1206_chr14	478000	479000	1
SU1206_chr14	479000	480000	1
SU1206_chr14	480000	481000	1
SU1206_chr14	481000	482000	1
SU1206_chr14	482000	483000	1
SU1206_chr14	483000	484000	1
SU1206_chr14	484000	485000	1
SU1206_chr14	485000	486000	1
SU1206_chr14	486000	487000	1
SU1206_chr14	487000	488000	1
SU1206_chr14	488000	489000	1
SU1206_chr14	489000	490000	1
SU1206_chr14	490000	491000	2
SU1206_chr14	491000	492000	1
SU1206_chr14	492000	493000	1
SU1206_chr14	493000	494000	2
SU1206_chr14	494000	495000	1
SU1206_chr14	495000	496000	1
SU1206_chr14	496000	497000	1
SU1206_chr14	497000	498000	1
SU1206_chr14	498000	499000	1
SU1206_chr14	499000	500000	1
SU1206_chr14	500000	501000	2
SU1206_chr14	501000	502000	1
SU1206_chr14	502000	503000	1
SU1206_chr14	503000	504000	2
SU1206_chr14	504000	505000	1
SU1206_chr14	505000	506000	1
SU1206_chr14	506000	507000	1
SU1206_chr14	507000	508000	1
SU1206_chr14	508000	509000	1
SU1206_chr14	509000	510000	1
SU1206_chr14	510000	511000	1
SU1206_chr14	511000	512000	1
SU1206_chr14	512000	513000	2
SU1206_chr14	513000	514000	1
SU1206_chr14	514000	515000	3
SU1206_chr14	515000	516000	2
SU1206_chr14	516000	517000	1
SU1206_chr14	517000	518000	2
SU1206_chr14	518000	519000	1
SU1206_chr14	519000	520000	1
SU1206_chr14	520000	521000	1
SU1206_chr14	521000	522000	1
SU1206_chr14	522000	523000	1
SU1206_chr14	523000	524000	1
SU1206_chr14	524000	525000	1
SU1206_chr14	525000	526000	1
SU1206_chr14	526000	527000	1
SU1206_chr14	527000	528000	1
SU1206_chr14	528000	529000	1
SU1206_chr14	529000	530000	2
SU1206_chr14	530000	531000	1
SU1206_chr14	531000	532000	2
SU1206_chr14	532000	533000	2
SU1206_chr14	533000	534000	1
SU1206_chr14	534000	535000	2
SU1206_chr14	535000	536000	1
SU1206_chr14	536000	537000	2
SU1206_chr14	537000	538000	1
SU1206_chr14	538000	539000	1
SU1206_chr14	539000	540000	1
SU1206_chr14	540000	541000	1
SU1206_chr14	541000	542000	2
SU1206_chr14	542000	543000	1
SU1206_chr14	543000	544000	1
SU1206_chr14	544000	545000	1
SU1206_chr14	545000	546000	1
SU1206_chr14	546000	547000	1
SU1206_chr14	547000	548000	2
SU1206_chr14	548000	549000	1
SU1206_chr14	549000	550000	2
SU1206_chr14	550000	551000	1
SU1206_chr14	551000	552000	2
SU1206_chr14	552000	553000	2
SU1206_chr14	553000	554000	1
SU1206_chr14	554000	555000	1
SU1206_chr14	555000	556000	2
SU1206_chr14	556000	557000	1
SU1206_chr14	557000	558000	2
SU1206_chr14	558000	559000	1
SU1206_chr14	559000	560000	2
SU1206_chr14	560000	561000	2
SU1206_chr14	561000	562000	1
SU1206_chr14	562000	563000	2
SU1206_chr14	563000	564000	1
SU1206_chr14	564000	565000	0
SU1206_chr14	565000	566000	1
SU1206_chr14	566000	567000	2
SU1206_chr14	567000	568000	1
SU1206_chr14	568000	569000	1
SU1206_chr14	569000	570000	2
SU1206_chr14	570000	571000	1
SU1206_chr14	571000	572000	1
SU1206_chr14	572000	573000	2
SU1206_chr14	573000	574000	2
SU1206_chr14	574000	575000	1
SU1206_chr14	575000	576000	2
SU1206_chr14	576000	577000	1
SU1206_chr14	577000	578000	1
SU1206_chr14	578000	579000	1
SU1206_chr14	579000	580000	1
SU1206_chr14	580000	581000	1
SU1206_chr14	581000	582000	1
SU1206_chr14	582000	583000	1
SU1206_chr14	583000	584000	2
SU1206_chr14	584000	585000	1
SU1206_chr14	585000	586000	1
SU1206_chr14	586000	587000	1
SU1206_chr14	587000	588000	1
SU1206_chr14	588000	589000	1
SU1206_chr14	589000	590000	1
SU1206_chr14	590000	591000	1
SU1206_chr14	591000	592000	1
SU1206_chr14	592000	593000	1
SU1206_chr14	593000	594000	2
SU1206_chr14	594000	595000	2
SU1206_chr14	595000	596000	2
SU1206_chr14	596000	597000	1
SU1206_chr14	597000	598000	1
SU1206_chr14	598000	599000	1
SU1206_chr14	599000	600000	1
SU1206_chr14	600000	601000	1
SU1206_chr14	601000	602000	1
SU1206_chr14	602000	603000	1
SU1206_chr14	603000	604000	1
SU1206_chr14	604000	605000	1
SU1206_chr14	605000	606000	1
SU1206_chr14	606000	607000	2
SU1206_chr14	607000	608000	1
SU1206_chr14	608000	609000	1
SU1206_chr14	609000	610000	2
SU1206_chr14	610000	611000	1
SU1206_chr14	611000	612000	2
SU1206_chr14	612000	613000	1
SU1206_chr14	613000	614000	1
SU1206_chr14	614000	615000	1
SU1206_chr14	615000	616000	1
SU1206_chr14	616000	617000	1
SU1206_chr14	617000	618000	1
SU1206_chr14	618000	619000	1
SU1206_chr14	619000	620000	1
SU1206_chr14	620000	621000	1
SU1206_chr14	621000	622000	1
SU1206_chr14	622000	623000	1
SU1206_chr14	623000	624000	0
SU1206_chr14	624000	625000	1
SU1206_chr14	625000	626000	1
SU1206_chr14	626000	627000	1
SU1206_chr14	627000	628000	1
SU1206_chr14	628000	629000	2
SU1206_chr14	629000	630000	1
SU1206_chr14	630000	631000	2
SU1206_chr14	631000	632000	1
SU1206_chr14	632000	633000	1
SU1206_chr14	633000	634000	2
SU1206_chr14	634000	635000	1
SU1206_chr14	635000	636000	1
SU1206_chr14	636000	637000	1
SU1206_chr14	637000	638000	2
SU1206_chr14	638000	639000	2
SU1206_chr14	639000	640000	1
SU1206_chr14	640000	641000	1
SU1206_chr14	641000	642000	2
SU1206_chr14	642000	643000	1
SU1206_chr14	643000	644000	2
SU1206_chr14	644000	645000	1
SU1206_chr14	645000	646000	1
SU1206_chr14	646000	647000	2
SU1206_chr14	647000	648000	1
SU1206_chr14	648000	649000	1
SU1206_chr14	649000	650000	1
SU1206_chr14	650000	651000	1
SU1206_chr14	651000	652000	0
SU1206_chr14	652000	653000	0
SU1206_chr14	653000	654000	0
SU1206_chr14	654000	655000	0
SU1206_chr14	655000	656000	0
SU1206_chr14	656000	657000	0
SU1206_chr14	657000	658000	0
SU1206_chr14	658000	659000	1
SU1206_chr14	659000	660000	1
SU1206_chr14	660000	661000	1
SU1206_chr14	661000	662000	1
SU1206_chr14	662000	663000	1
SU1206_chr14	663000	664000	1
SU1206_chr14	664000	665000	2
SU1206_chr14	665000	666000	2
SU1206_chr14	666000	667000	1
SU1206_chr14	667000	668000	2
SU1206_chr14	668000	669000	1
SU1206_chr14	669000	670000	2
SU1206_chr14	670000	671000	1
SU1206_chr14	671000	672000	1
SU1206_chr14	672000	673000	2
SU1206_chr14	673000	674000	1
SU1206_chr14	674000	675000	2
SU1206_chr14	675000	676000	1
SU1206_chr14	676000	677000	1
SU1206_chr14	677000	678000	2
SU1206_chr14	678000	679000	2
SU1206_chr14	679000	680000	2
SU1206_chr14	680000	681000	1
SU1206_chr14	681000	682000	1
SU1206_chr14	682000	683000	1
SU1206_chr14	683000	684000	1
SU1206_chr14	684000	685000	1
SU1206_chr14	685000	686000	1
SU1206_chr14	686000	687000	1
SU1206_chr14	687000	688000	1
SU1206_chr14	688000	689000	1
SU1206_chr14	689000	690000	1
SU1206_chr14	690000	691000	1
SU1206_chr14	691000	692000	1
SU1206_chr14	692000	693000	2
SU1206_chr14	693000	694000	2
SU1206_chr14	694000	695000	2
SU1206_chr14	695000	696000	2
SU1206_chr14	696000	697000	1
SU1206_chr14	697000	698000	2
SU1206_chr14	698000	699000	1
SU1206_chr14	699000	700000	2
SU1206_chr14	700000	701000	1
SU1206_chr14	701000	702000	1
SU1206_chr14	702000	703000	2
SU1206_chr14	703000	704000	2
SU1206_chr14	704000	705000	1
SU1206_chr14	705000	706000	2
SU1206_chr14	706000	707000	1
SU1206_chr14	707000	708000	1
SU1206_chr14	708000	709000	1
SU1206_chr14	709000	710000	1
SU1206_chr14	710000	711000	2
SU1206_chr14	711000	712000	1
SU1206_chr14	712000	713000	3
SU1206_chr14	713000	714000	1
SU1206_chr14	714000	715000	1
SU1206_chr14	715000	716000	1
SU1206_chr14	716000	717000	1
SU1206_chr14	717000	718000	2
SU1206_chr14	718000	719000	1
SU1206_chr14	719000	720000	2
SU1206_chr14	720000	721000	2
SU1206_chr14	721000	722000	1
SU1206_chr14	722000	723000	2
SU1206_chr14	723000	724000	1
SU1206_chr14	724000	725000	2
SU1206_chr14	725000	726000	2
SU1206_chr14	726000	727000	2
SU1206_chr14	727000	728000	1
SU1206_chr14	728000	729000	1
SU1206_chr14	729000	730000	1
SU1206_chr14	730000	731000	1
SU1206_chr14	731000	732000	2
SU1206_chr14	732000	733000	2
SU1206_chr14	733000	734000	2
SU1206_chr14	734000	735000	1
SU1206_chr14	735000	736000	1
SU1206_chr14	736000	737000	2
SU1206_chr14	737000	738000	1
SU1206_chr14	738000	739000	1
SU1206_chr14	739000	740000	1
SU1206_chr14	740000	741000	1
SU1206_chr14	741000	742000	1
SU1206_chr14	742000	743000	1
SU1206_chr14	743000	744000	1
SU1206_chr14	744000	745000	1
SU1206_chr14	745000	746000	1
SU1206_chr14	746000	747000	1
SU1206_chr14	747000	748000	1
SU1206_chr14	748000	749000	1
SU1206_chr14	749000	750000	1
SU1206_chr14	750000	751000	1
SU1206_chr14	751000	752000	1
SU1206_chr14	752000	753000	0
SU1206_chr14	753000	754000	0
SU1206_chr14	754000	755000	0
SU1206_chr14	755000	756000	1
SU1206_chr14	756000	757000	1
SU1206_chr14	757000	758000	1
SU1206_chr14	758000	759000	1
SU1206_chr14	759000	760000	1
SU1206_chr14	760000	761000	1
SU1206_chr14	761000	762000	2
SU1206_chr14	762000	763000	2
SU1206_chr14	763000	764000	1
SU1206_chr14	764000	765000	1
SU1206_chr14	765000	766000	1
SU1206_chr14	766000	767000	1
SU1206_chr14	767000	768000	0
SU1206_chr14	768000	769000	1
SU1206_chr14	769000	770000	1
SU1206_chr14	770000	771000	1
SU1206_chr14	771000	772000	1
SU1206_chr14	772000	773000	1
SU1206_chr14	773000	774000	0
SU1206_chr14	774000	775000	1
SU1206_chr14	775000	776000	0
SU1206_chr14	776000	777000	1
SU1206_chr14	777000	778000	1
SU1206_chr14	778000	779000	1
SU1206_chr14	779000	780000	0
SU1206_chr14	780000	781000	1
SU1206_chr14	781000	782000	1
SU1206_chr14	782000	783000	1
SU1206_chr14	783000	784000	1
SU1206_chr14	784000	785000	1
SU1206_chr14	785000	786000	1
SU1206_chr14	786000	787000	1
SU1206_chr14	787000	788000	1
SU1206_chr14	788000	789000	1
SU1206_chr14	789000	790000	1
SU1206_chr14	790000	791000	0
SU1206_chr14	791000	792000	1
SU1206_chr14	792000	793000	1
SU1206_chr14	793000	794000	0
SU1206_chr14	794000	795000	0
SU1206_chr14	795000	796000	0
SU1206_chr14	796000	797000	0
SU1206_chr14	797000	798000	0
SU1206_chr14	798000	799000	0
SU1206_chr14	799000	799642	0
SU1206chr15	0	1000	0
SU1206chr15	1000	2000	0
SU1206chr15	2000	3000	0
SU1206chr15	3000	4000	0
SU1206chr15	4000	5000	0
SU1206chr15	5000	6000	1
SU1206chr15	6000	7000	2
SU1206chr15	7000	8000	1
SU1206chr15	8000	9000	1
SU1206chr15	9000	10000	0
SU1206chr15	10000	11000	0
SU1206chr15	11000	12000	1
SU1206chr15	12000	13000	1
SU1206chr15	13000	14000	1
SU1206chr15	14000	15000	1
SU1206chr15	15000	16000	2
SU1206chr15	16000	17000	2
SU1206chr15	17000	18000	1
SU1206chr15	18000	19000	2
SU1206chr15	19000	20000	2
SU1206chr15	20000	21000	2
SU1206chr15	21000	22000	1
SU1206chr15	22000	23000	1
SU1206chr15	23000	24000	2
SU1206chr15	24000	25000	1
SU1206chr15	25000	26000	2
SU1206chr15	26000	27000	1
SU1206chr15	27000	28000	2
SU1206chr15	28000	29000	1
SU1206chr15	29000	30000	2
SU1206chr15	30000	31000	1
SU1206chr15	31000	32000	1
SU1206chr15	32000	33000	1
SU1206chr15	33000	34000	1
SU1206chr15	34000	35000	1
SU1206chr15	35000	36000	1
SU1206chr15	36000	37000	2
SU1206chr15	37000	38000	1
SU1206chr15	38000	39000	1
SU1206chr15	39000	40000	1
SU1206chr15	40000	41000	1
SU1206chr15	41000	42000	2
SU1206chr15	42000	43000	1
SU1206chr15	43000	44000	2
SU1206chr15	44000	45000	1
SU1206chr15	45000	46000	1
SU1206chr15	46000	47000	1
SU1206chr15	47000	48000	1
SU1206chr15	48000	49000	1
SU1206chr15	49000	50000	1
SU1206chr15	50000	51000	1
SU1206chr15	51000	52000	1
SU1206chr15	52000	53000	1
SU1206chr15	53000	54000	1
SU1206chr15	54000	55000	1
SU1206chr15	55000	56000	2
SU1206chr15	56000	57000	1
SU1206chr15	57000	58000	1
SU1206chr15	58000	59000	1
SU1206chr15	59000	60000	1
SU1206chr15	60000	61000	1
SU1206chr15	61000	62000	1
SU1206chr15	62000	63000	1
SU1206chr15	63000	64000	1
SU1206chr15	64000	65000	1
SU1206chr15	65000	66000	1
SU1206chr15	66000	67000	1
SU1206chr15	67000	68000	1
SU1206chr15	68000	69000	1
SU1206chr15	69000	70000	1
SU1206chr15	70000	71000	1
SU1206chr15	71000	72000	2
SU1206chr15	72000	73000	1
SU1206chr15	73000	74000	2
SU1206chr15	74000	75000	2
SU1206chr15	75000	76000	1
SU1206chr15	76000	77000	1
SU1206chr15	77000	78000	1
SU1206chr15	78000	79000	2
SU1206chr15	79000	80000	2
SU1206chr15	80000	81000	2
SU1206chr15	81000	82000	1
SU1206chr15	82000	83000	2
SU1206chr15	83000	84000	1
SU1206chr15	84000	85000	0
SU1206chr15	85000	86000	1
SU1206chr15	86000	87000	1
SU1206chr15	87000	88000	1
SU1206chr15	88000	89000	1
SU1206chr15	89000	90000	1
SU1206chr15	90000	91000	1
SU1206chr15	91000	92000	1
SU1206chr15	92000	93000	1
SU1206chr15	93000	94000	1
SU1206chr15	94000	95000	1
SU1206chr15	95000	96000	1
SU1206chr15	96000	97000	1
SU1206chr15	97000	98000	2
SU1206chr15	98000	99000	1
SU1206chr15	99000	100000	1
SU1206chr15	100000	101000	1
SU1206chr15	101000	102000	0
SU1206chr15	102000	103000	0
SU1206chr15	103000	104000	1
SU1206chr15	104000	105000	2
SU1206chr15	105000	106000	1
SU1206chr15	106000	107000	2
SU1206chr15	107000	108000	2
SU1206chr15	108000	109000	1
SU1206chr15	109000	110000	1
SU1206chr15	110000	111000	2
SU1206chr15	111000	112000	1
SU1206chr15	112000	113000	2
SU1206chr15	113000	114000	1
SU1206chr15	114000	115000	1
SU1206chr15	115000	116000	2
SU1206chr15	116000	117000	1
SU1206chr15	117000	118000	1
SU1206chr15	118000	119000	2
SU1206chr15	119000	120000	1
SU1206chr15	120000	121000	1
SU1206chr15	121000	122000	1
SU1206chr15	122000	123000	1
SU1206chr15	123000	124000	1
SU1206chr15	124000	125000	2
SU1206chr15	125000	126000	1
SU1206chr15	126000	127000	0
SU1206chr15	127000	128000	1
